,ID,landform_11,landform_12,landform_14,landform_21,landform_22,landform_24,landform_31,landform_34,landform_41,landform_42
477,C7GOOJ,0,0,0,0,0,0,0,1,0,0
478,DXYHWC,0,0,0,0,0,0,0,1,0,0
479,Z88MQ5,0,0,0,1,0,0,0,0,0,0
480,7SAADL,0,0,0,0,0,0,0,1,0,0
481,FH8D2Y,0,0,0,0,0,0,0,1,0,0
482,5DVWXC,0,0,0,0,0,1,0,0,0,0
483,Y0QHJ2,0,0,0,0,0,1,0,0,0,0
484,MQIS02,0,0,0,1,0,0,0,0,0,0
485,JO7D0Y,0,0,0,1,0,0,0,0,0,0
486,M82GZV,0,0,0,0,0,0,0,0,1,0
487,945ON8,0,0,0,0,0,0,0,0,1,0
488,66O1I4,0,0,0,0,0,1,0,0,0,0
489,B3QH8G,0,0,0,0,0,1,0,0,0,0
490,OETGHI,0,0,0,0,0,0,0,1,0,0
491,6VEAXZ,0,0,0,0,0,0,0,1,0,0
492,YE8RP4,0,0,0,0,0,1,0,0,0,0
493,EDYX81,0,0,0,0,0,1,0,0,0,0
494,5MP3AC,0,0,0,0,0,0,0,1,0,0
495,MH3OH2,0,0,0,0,0,0,0,1,0,0
496,V6946P,0,0,0,0,0,0,0,0,0,1
497,TH261F,0,0,0,0,0,0,0,0,0,1
498,8S3PUM,0,0,0,0,0,0,1,0,0,0
499,MVTH8T,0,0,0,0,0,0,0,1,0,0
500,PH5HW0,0,0,0,1,0,0,0,0,0,0
501,TE015X,0,0,0,0,0,0,0,1,0,0
502,IF2P7H,0,0,0,0,0,0,0,1,0,0
503,KPCKRN,0,0,0,0,0,0,0,1,0,0
504,7BTO1Y,0,0,0,1,0,0,0,0,0,0
505,DBPQZK,0,0,0,0,0,0,0,0,0,1
506,VG51B6,0,0,0,0,0,0,0,0,0,1
507,7HGHM9,0,0,0,0,0,0,0,1,0,0
508,L4IAWY,0,0,0,0,0,0,0,1,0,0
509,JNTMKL,0,0,0,0,0,0,1,0,0,0
510,58KAMH,0,0,0,0,0,0,1,0,0,0
511,60LN6Z,0,0,0,0,0,0,0,1,0,0
512,N58PRV,0,0,0,0,0,0,0,1,0,0
513,B1ZHMD,0,0,0,1,0,0,0,0,0,0
514,Z2IO52,0,0,0,0,0,0,0,1,0,0
515,ES5B3G,0,0,0,0,0,0,0,1,0,0
516,6UFAFF,0,0,0,0,0,0,0,1,0,0
517,HLO90Z,0,0,0,0,0,0,0,1,0,0
518,2N2SNQ,0,0,0,0,0,0,0,1,0,0
519,0CO73U,0,0,0,0,0,0,0,1,0,0
520,O24KRV,0,0,0,0,0,0,0,1,0,0
521,85PSD1,0,0,0,0,0,0,0,1,0,0
522,LJ3J3T,0,0,0,1,0,0,0,0,0,0
523,28PDXT,0,0,0,0,0,0,0,0,1,0
524,V152XA,0,0,0,0,0,0,0,0,1,0
525,AU5WIJ,0,0,0,0,0,0,0,0,1,0
526,CU0OVI,0,0,0,0,0,0,0,0,1,0
527,2N587X,0,0,0,0,0,0,0,0,1,0
528,93PV4F,0,0,0,0,0,0,0,0,1,0
529,J78REY,0,0,0,1,0,0,0,0,0,0
530,ICIM1S,0,0,0,0,0,0,0,0,0,1
531,93EPY6,0,0,0,0,0,0,0,0,0,1
532,5E226B,0,0,0,0,0,0,0,1,0,0
533,RS0A2Y,0,0,0,1,0,0,0,0,0,0
534,V21NWO,0,0,0,0,0,0,1,0,0,0
535,SPCKGM,0,0,0,0,0,0,0,1,0,0
536,KFRB41,0,0,0,0,0,0,0,1,0,0
537,VTHDWS,0,0,0,0,0,0,0,1,0,0
538,V3TK0K,0,0,0,1,0,0,0,0,0,0
539,YMR0NS,0,0,0,0,0,0,0,1,0,0
540,GG21TM,0,0,0,0,0,0,0,1,0,0
541,T648R9,0,0,0,1,0,0,0,0,0,0
542,DIT24N,0,0,0,1,0,0,0,0,0,0
543,203DHP,0,0,0,1,0,0,0,0,0,0
544,3PZ5RM,0,0,0,0,0,0,0,1,0,0
545,BSTCTS,0,0,0,0,0,0,0,1,0,0
546,OOEKCU,0,0,0,0,0,0,0,1,0,0
547,HAGENQ,0,0,0,0,0,0,0,1,0,0
548,D3PAD2,0,0,0,0,0,1,0,0,0,0
549,XU8ZYX,0,0,0,0,0,0,1,0,0,0
550,ZFJI0F,0,0,0,0,0,0,1,0,0,0
551,GN5JT2,0,0,0,0,0,0,0,0,0,1
552,CBJU38,0,0,0,0,0,0,0,0,0,1
553,XGCO8Z,0,0,0,0,0,0,0,1,0,0
554,A59T3D,0,0,0,0,0,0,0,1,0,0
555,785YM4,0,0,0,0,0,0,0,0,1,0
556,J4E8LZ,0,0,0,0,0,0,0,0,1,0
557,BRXOAK,0,0,0,0,0,0,0,0,1,0
558,8BK8W6,0,0,0,0,0,0,0,0,1,0
559,48UBCB,0,0,0,1,0,0,0,0,0,0
560,MEP82B,0,0,0,0,0,0,1,0,0,0
561,W7B9KL,0,0,0,0,0,0,1,0,0,0
562,2BRUPW,0,0,0,1,0,0,0,0,0,0
563,BKLRH8,0,0,0,1,0,0,0,0,0,0
564,MTTL43,0,0,0,1,0,0,0,0,0,0
565,D4OB1G,0,0,0,1,0,0,0,0,0,0
566,IBNO4Q,0,0,0,1,0,0,0,0,0,0
567,GHAT4M,0,0,0,1,0,0,0,0,0,0
568,UD9YSV,0,0,0,1,0,0,0,0,0,0
569,D3GY3O,0,0,0,1,0,0,0,0,0,0
570,KTHNZH,0,0,0,1,0,0,0,0,0,0
571,2KIK70,0,0,0,1,0,0,0,0,0,0
572,HCZMBD,0,0,0,0,0,0,0,0,1,0
573,PLOKNT,0,0,0,0,0,0,0,0,1,0
574,BRV0TE,0,0,0,1,0,0,0,0,0,0
575,H0BNMI,0,0,0,0,0,0,1,0,0,0
576,41KC0Q,0,0,0,0,0,0,1,0,0,0
577,KJHX52,0,0,0,1,0,0,0,0,0,0
578,JZ80F3,0,0,0,1,0,0,0,0,0,0
579,0TBD9W,0,0,0,0,0,0,1,0,0,0
580,OHYX4Q,0,0,0,0,0,0,1,0,0,0
581,LOTKXP,0,0,0,1,0,0,0,0,0,0
582,H09GZH,0,0,0,1,0,0,0,0,0,0
583,OE8XJZ,0,0,0,0,0,0,1,0,0,0
584,OV665E,0,0,0,0,0,0,1,0,0,0
585,9XYXGX,0,0,0,1,0,0,0,0,0,0
586,4RW1OS,0,0,0,1,0,0,0,0,0,0
587,W7DRXK,1,0,0,0,0,0,0,0,0,0
588,CUIJLU,0,0,0,1,0,0,0,0,0,0
589,HIRAI2,0,0,0,1,0,0,0,0,0,0
590,CDXYCD,0,0,0,0,0,0,1,0,0,0
591,YAVFSP,0,0,0,0,0,0,1,0,0,0
592,3I6SOT,0,0,0,0,0,0,1,0,0,0
593,Y7JPF5,0,0,0,0,0,0,1,0,0,0
594,HX56Y3,0,0,0,0,0,0,1,0,0,0
595,5ITQ8S,0,0,0,0,0,0,1,0,0,0
596,DJRFJ9,0,0,0,1,0,0,0,0,0,0
597,NQQ2YR,0,0,0,1,0,0,0,0,0,0
598,FR5PEZ,0,0,0,1,0,0,0,0,0,0
599,XGP28D,0,0,0,0,0,0,1,0,0,0
600,SLBJKX,0,0,0,0,0,0,1,0,0,0
601,MREPYU,0,0,0,1,0,0,0,0,0,0
602,IQX099,0,0,0,1,0,0,0,0,0,0
603,100OZD,0,0,0,0,0,0,1,0,0,0
604,K1RDEM,0,0,0,1,0,0,0,0,0,0
605,KFU8NM,0,0,0,1,0,0,0,0,0,0
606,GA8RMQ,0,0,0,0,0,0,1,0,0,0
607,E1CFP6,0,0,0,0,0,0,1,0,0,0
608,NMCOM4,0,0,0,0,0,0,1,0,0,0
609,5JML61,0,0,0,1,0,0,0,0,0,0
610,K7ASKL,0,0,0,1,0,0,0,0,0,0
611,T8PPGE,0,0,0,1,0,0,0,0,0,0
612,O7Y3T1,0,0,0,1,0,0,0,0,0,0
613,OL624J,0,0,0,1,0,0,0,0,0,0
614,ZTUVT4,0,0,0,1,0,0,0,0,0,0
615,WO8QOY,0,0,0,0,0,0,1,0,0,0
616,KNN0T3,0,0,0,1,0,0,0,0,0,0
617,A3WL7U,0,0,0,0,0,0,1,0,0,0
618,5JEFMQ,0,0,0,1,0,0,0,0,0,0
619,9VE08S,0,0,0,1,0,0,0,0,0,0
620,TNWFX4,0,0,0,0,0,0,1,0,0,0
621,1JU666,0,0,0,0,0,0,1,0,0,0
622,02ZCJ2,0,0,0,0,0,0,1,0,0,0
623,HZV21P,0,0,0,0,0,0,1,0,0,0
624,ZR4A0Z,0,0,0,0,0,0,1,0,0,0
625,IP2WET,0,0,0,0,0,0,1,0,0,0
626,L6OJBM,0,0,0,0,0,0,1,0,0,0
627,WTW12V,0,0,0,0,0,0,0,0,1,0
628,T1TCX8,0,0,0,0,0,0,0,0,1,0
629,YQ7N4V,0,0,0,0,0,0,0,0,1,0
630,9WYWEN,0,0,0,0,0,0,0,0,1,0
631,6XBX7I,0,0,0,0,0,0,0,0,1,0
632,SPUT2D,0,0,0,0,0,0,0,0,1,0
633,LN9Z6H,0,0,0,0,0,0,0,0,1,0
634,FARU2F,0,0,0,0,0,0,0,0,1,0
635,7H1D5G,0,0,0,0,0,0,0,1,0,0
636,0WLGJV,0,0,0,0,0,0,0,1,0,0
637,YPAWXX,0,0,0,0,0,0,0,1,0,0
638,FFDW5K,0,0,0,0,0,0,0,1,0,0
639,GBHTGA,0,0,0,0,0,1,0,0,0,0
640,MZL5C5,0,0,0,0,0,1,0,0,0,0
641,JA1Q3N,0,0,0,0,0,1,0,0,0,0
642,KDVGJS,0,0,0,0,0,1,0,0,0,0
643,0EGLFP,0,0,0,0,0,0,0,1,0,0
644,8LEE8O,0,0,0,0,0,0,0,1,0,0
645,VUNGIV,0,0,0,0,0,0,0,0,1,0
646,BBHZMO,0,0,0,0,0,0,0,0,1,0
647,MKNAFE,0,0,0,0,0,0,0,0,1,0
648,UHYTY6,0,0,0,0,0,0,0,0,1,0
649,S6SHDS,0,0,0,0,0,1,0,0,0,0
650,TGAC9V,0,0,0,0,0,1,0,0,0,0
651,2A4BZV,0,0,0,0,0,0,0,1,0,0
652,ZU4BHV,0,0,0,0,0,0,0,1,0,0
653,GWL8HQ,0,0,0,0,0,0,0,1,0,0
654,PW175S,0,0,0,0,0,0,0,1,0,0
655,ZCFSSB,0,0,0,0,0,1,0,0,0,0
656,9AMBDF,0,0,0,0,0,1,0,0,0,0
657,AMSI2H,0,0,0,0,0,1,0,0,0,0
658,MRI4FX,0,0,0,0,0,1,0,0,0,0
659,0O6F91,0,0,0,0,0,0,0,1,0,0
660,BGWWCS,0,0,0,0,0,0,0,1,0,0
661,AVK51H,0,0,0,0,0,0,0,1,0,0
662,39X7OT,0,0,0,0,0,0,0,1,0,0
663,8IPFY9,0,0,0,0,0,0,0,1,0,0
664,G02UC5,0,0,0,0,0,0,0,1,0,0
665,65LGAA,0,0,0,0,0,0,0,1,0,0
666,DMLKFI,0,0,0,0,0,0,0,1,0,0
667,OI1Q6T,0,0,0,0,0,1,0,0,0,0
668,79MY4Y,0,0,0,0,0,1,0,0,0,0
669,IF4ULI,0,0,0,0,0,0,0,1,0,0
670,B5FDMR,0,0,0,0,0,0,0,1,0,0
671,PYH3QB,0,0,0,0,0,0,0,1,0,0
672,W148EX,0,0,0,0,0,0,0,1,0,0
673,U3I6CT,0,0,0,0,0,0,0,1,0,0
674,S84NJO,0,0,0,0,0,0,0,1,0,0
675,S6HEQA,0,0,0,0,0,0,0,1,0,0
676,4DTU1A,0,0,0,0,0,0,0,1,0,0
677,RE2MYJ,0,0,0,0,0,1,0,0,0,0
678,4VPEUB,0,0,0,0,0,1,0,0,0,0
679,NYT8ER,0,0,0,0,0,1,0,0,0,0
680,DLD7U2,0,0,0,0,0,1,0,0,0,0
681,KYSEJ3,0,0,0,0,0,1,0,0,0,0
682,MOHDR5,0,0,0,0,0,1,0,0,0,0
683,467PSA,0,0,0,0,0,0,0,1,0,0
684,1HPVP0,0,0,0,0,0,0,0,1,0,0
685,XPW4ZV,0,0,0,0,0,0,0,1,0,0
686,AA0URH,0,0,0,0,0,0,0,1,0,0
687,SOJ2XS,0,0,0,0,0,0,0,1,0,0
688,BACVWR,0,0,0,0,0,0,0,1,0,0
689,E37Q2N,0,0,0,0,0,0,0,1,0,0
690,Z9TPBW,0,0,0,0,0,0,0,1,0,0
691,57AJJM,0,0,0,0,0,0,0,1,0,0
692,VY0LDF,0,0,0,0,0,0,0,1,0,0
693,FCJV2G,0,0,0,0,0,0,0,1,0,0
694,193GAP,0,0,0,0,0,0,0,1,0,0
695,87Q7OX,0,0,0,0,0,1,0,0,0,0
696,ZDCQW0,0,0,0,0,0,1,0,0,0,0
697,MIKSH2,0,0,0,0,0,0,0,1,0,0
698,581DO0,0,0,0,0,0,0,0,1,0,0
699,7EW2Y8,0,0,0,0,0,0,0,1,0,0
700,5ZYF4W,0,0,0,0,0,0,0,1,0,0
701,5DLZ8J,0,0,0,0,0,0,0,1,0,0
702,QISZPY,0,0,0,0,0,0,0,1,0,0
703,XI5NGW,0,0,0,0,0,1,0,0,0,0
704,G34O4E,0,0,0,0,0,1,0,0,0,0
705,XBY8NQ,0,0,0,0,0,1,0,0,0,0
706,XQEQIG,0,0,0,0,0,1,0,0,0,0
707,UVYBAP,0,0,0,0,0,1,0,0,0,0
708,CWKE24,0,0,0,0,0,1,0,0,0,0
709,FOMW2J,0,0,0,0,0,1,0,0,0,0
710,6NPY2Q,0,0,0,0,0,1,0,0,0,0
711,J8BIQF,0,0,0,0,0,1,0,0,0,0
712,2HUA3Z,0,0,0,0,0,1,0,0,0,0
713,1HHFWV,0,0,0,0,0,1,0,0,0,0
714,MAKI2F,0,0,0,0,0,1,0,0,0,0
715,DBDC6J,0,0,0,0,0,0,0,1,0,0
716,WAQDLH,0,0,0,0,0,0,0,1,0,0
717,B03XAQ,0,0,0,0,0,0,0,1,0,0
718,VWW4QZ,0,0,0,0,0,0,0,1,0,0
719,GW3VJI,0,0,0,0,0,1,0,0,0,0
720,HK6P4H,0,0,0,0,0,1,0,0,0,0
721,D5RBWW,0,0,0,0,0,1,0,0,0,0
722,2YURXX,0,0,0,0,0,1,0,0,0,0
723,1HCEN7,0,0,0,0,0,0,0,1,0,0
724,CYWAUA,0,0,0,0,0,0,0,1,0,0
725,IYDNHT,0,0,0,0,0,0,0,1,0,0
726,JR7GQI,0,0,0,0,0,0,0,1,0,0
727,HQ774I,0,0,0,0,0,0,0,1,0,0
728,19WRQD,0,0,0,0,0,0,0,1,0,0
729,79I1B6,0,0,0,0,0,1,0,0,0,0
730,5SS04U,0,0,0,0,0,1,0,0,0,0
731,SEUTGT,0,0,0,0,0,0,0,1,0,0
732,X79YR5,0,0,0,0,0,0,0,1,0,0
733,KAZ6WQ,0,0,0,0,0,0,0,1,0,0
734,NLBMGU,0,0,0,0,0,0,0,1,0,0
735,DSKC7M,0,0,0,0,0,0,0,0,1,0
736,U30ZFN,0,0,0,0,0,0,0,0,1,0
737,1P5J26,0,0,0,0,0,0,0,1,0,0
738,GOIFQ3,0,0,0,0,0,0,0,1,0,0
739,NZM37V,0,0,0,0,0,1,0,0,0,0
740,B4JK0G,0,0,0,0,0,1,0,0,0,0
741,1XL7Q2,0,0,0,0,0,0,0,1,0,0
742,5A86RA,0,0,0,0,0,0,0,1,0,0
743,L3APCT,0,0,0,0,0,1,0,0,0,0
744,27Z8FJ,0,0,0,0,0,1,0,0,0,0
745,5XIKC8,0,0,0,0,0,0,0,1,0,0
746,43QQTU,0,0,0,0,0,0,0,1,0,0
747,B5E1ON,0,0,0,0,0,1,0,0,0,0
748,KAKU68,0,0,0,0,0,1,0,0,0,0
749,RG1Z22,0,0,0,0,0,1,0,0,0,0
750,B7TT3D,0,0,0,0,0,1,0,0,0,0
751,S3K631,0,0,0,0,0,1,0,0,0,0
752,2GP7NO,0,0,0,0,0,1,0,0,0,0
753,KHW4A8,0,0,0,0,0,1,0,0,0,0
754,NGPM5W,0,0,0,0,0,1,0,0,0,0
755,T4TBAF,0,0,0,0,0,0,0,1,0,0
756,SSD5IV,0,0,0,0,0,0,0,1,0,0
757,31G7PR,0,0,0,0,0,1,0,0,0,0
758,8SMY4M,0,0,0,0,0,1,0,0,0,0
759,JV4CKJ,0,0,0,0,0,0,0,1,0,0
760,K5EUPV,0,0,0,0,0,0,0,1,0,0
761,BIOHLA,0,0,0,0,0,0,0,1,0,0
762,VR8XZ6,0,0,0,0,0,0,0,1,0,0
763,6A3EQ5,0,0,0,0,0,1,0,0,0,0
764,7UY5IT,0,0,0,0,0,1,0,0,0,0
765,3MU5I9,0,0,0,0,0,1,0,0,0,0
766,3T06Q9,0,0,0,0,0,1,0,0,0,0
767,B3XHJZ,0,0,0,0,0,1,0,0,0,0
768,TG801O,0,0,0,0,0,1,0,0,0,0
769,JHORG4,0,0,0,0,0,0,0,1,0,0
770,96RIKL,0,0,0,0,0,0,0,1,0,0
771,5RVDXK,0,0,0,0,0,0,0,1,0,0
772,OGID35,0,0,0,0,0,0,0,1,0,0
773,911U1V,0,0,0,0,0,1,0,0,0,0
774,18MJED,0,0,0,0,0,1,0,0,0,0
775,PVXQXJ,0,0,0,0,0,1,0,0,0,0
776,M8R4Q2,0,0,0,0,0,1,0,0,0,0
777,6KYPXI,0,0,0,0,0,1,0,0,0,0
778,LY8HOX,0,0,0,0,0,0,0,1,0,0
779,Q3JJ7I,0,0,0,0,0,0,0,1,0,0
780,WH2J8D,0,0,0,0,0,0,0,1,0,0
781,LTMLK4,0,0,0,0,0,0,0,1,0,0
782,8QT1YO,0,0,0,0,0,1,0,0,0,0
783,KFYVT4,0,0,0,0,0,1,0,0,0,0
784,R14L0Q,0,0,0,0,0,0,0,1,0,0
785,REYKNE,0,0,0,0,0,0,0,1,0,0
786,QUGTXB,0,0,0,0,0,0,0,1,0,0
787,1FYHGJ,0,0,0,0,0,0,0,1,0,0
788,P5QOCX,0,0,0,0,0,0,0,1,0,0
789,5D063C,0,0,0,0,0,0,0,1,0,0
790,8PVJRZ,0,0,0,0,0,1,0,0,0,0
791,MX53OK,0,0,0,0,0,1,0,0,0,0
792,BE6GQR,0,0,0,0,0,0,0,1,0,0
793,4E5J3G,0,0,0,0,0,0,0,1,0,0
794,1CNGOO,0,0,0,0,0,1,0,0,0,0
795,BEYFGS,0,0,0,0,0,1,0,0,0,0
796,8ZTKAW,0,0,0,0,0,1,0,0,0,0
797,D9CZOW,0,0,0,0,0,1,0,0,0,0
798,RUT4W8,0,0,0,0,0,1,0,0,0,0
799,76B6UV,0,0,0,0,0,1,0,0,0,0
800,D808ZB,0,0,0,0,0,1,0,0,0,0
801,VB6T5R,0,0,0,0,0,1,0,0,0,0
802,ATDIZS,0,0,0,0,0,1,0,0,0,0
803,LEGA6U,0,0,0,0,0,1,0,0,0,0
804,E9E89K,0,0,0,0,0,1,0,0,0,0
805,28DYSR,0,0,0,0,0,1,0,0,0,0
806,S6A6TB,0,0,0,0,0,1,0,0,0,0
807,6NGIU8,0,0,0,0,0,1,0,0,0,0
808,1TKKGS,0,0,0,0,0,1,0,0,0,0
809,SYJG4S,0,0,0,0,0,1,0,0,0,0
810,7AT672,0,0,0,0,0,1,0,0,0,0
811,ZXG4KD,0,0,0,0,0,1,0,0,0,0
812,JIU5QL,0,0,0,0,0,1,0,0,0,0
813,TLT4RA,0,0,0,0,0,1,0,0,0,0
814,N3UQYS,0,0,0,0,0,1,0,0,0,0
815,OX09KG,0,0,0,0,0,1,0,0,0,0
816,KI3TGD,0,0,0,0,0,1,0,0,0,0
817,QI47L7,0,0,0,0,0,1,0,0,0,0
818,TCIJS9,0,0,0,0,0,1,0,0,0,0
819,I8IKF0,0,0,0,0,0,1,0,0,0,0
820,V76JMD,0,0,0,0,0,1,0,0,0,0
821,W2S1ZG,0,0,0,0,0,1,0,0,0,0
822,RC72PZ,0,0,0,0,0,1,0,0,0,0
823,U61HYN,0,0,0,0,0,1,0,0,0,0
824,9PAJYL,0,0,0,0,0,1,0,0,0,0
825,ZUTJYI,0,0,0,0,0,1,0,0,0,0
826,4F3Y8U,0,0,0,0,0,1,0,0,0,0
827,KJVMZZ,0,0,0,0,0,0,0,1,0,0
828,BGT27I,0,0,0,0,0,0,0,1,0,0
829,X29BHV,0,0,0,0,0,1,0,0,0,0
830,I5IAP8,0,0,0,0,0,1,0,0,0,0
831,LMMQW9,0,0,0,0,0,0,0,1,0,0
832,U3QCF4,0,0,0,0,0,0,0,1,0,0
833,QMEBYX,0,0,0,0,0,1,0,0,0,0
834,F2LS1D,0,0,0,0,0,1,0,0,0,0
835,9JZ67O,0,0,0,0,0,1,0,0,0,0
836,NW3XRM,0,0,0,0,0,1,0,0,0,0
837,5LFL5H,0,0,0,0,0,0,0,1,0,0
838,WJIJ6P,0,0,0,0,0,0,0,1,0,0
839,IXVQEX,0,0,0,0,0,1,0,0,0,0
840,5V3Q1F,0,0,0,0,0,1,0,0,0,0
841,3PRWOR,0,0,0,0,0,1,0,0,0,0
842,B60H5C,0,0,0,0,0,1,0,0,0,0
843,SAMCL5,0,0,0,0,0,1,0,0,0,0
844,X1YPI3,0,0,0,0,0,1,0,0,0,0
845,ESMKOM,0,0,0,0,0,0,0,1,0,0
846,I318VT,0,0,0,0,0,0,0,1,0,0
847,G8DIL9,0,0,0,0,0,0,0,1,0,0
848,N5SAXV,0,0,0,0,0,0,0,1,0,0
849,CNPFXV,0,0,0,0,0,0,0,1,0,0
850,MM1M6M,0,0,0,0,0,0,0,1,0,0
851,W5SP2K,0,0,0,0,0,1,0,0,0,0
852,3WL4XP,0,0,0,0,0,1,0,0,0,0
853,QE61DG,0,0,0,0,0,1,0,0,0,0
854,ZYEKE3,0,0,0,0,0,1,0,0,0,0
855,CFBJM7,0,0,0,0,0,1,0,0,0,0
856,V24YXJ,0,0,0,0,0,1,0,0,0,0
857,GT13OB,0,0,0,0,0,0,0,1,0,0
858,6D5PAM,0,0,0,0,0,0,0,1,0,0
859,VYTIG6,0,0,0,0,0,1,0,0,0,0
860,EHY4HM,0,0,0,0,0,1,0,0,0,0
861,XMFRIA,0,0,0,0,0,0,0,1,0,0
862,FPT7Z8,0,0,0,0,0,0,0,1,0,0
863,TK4M7F,0,0,0,0,0,1,0,0,0,0
864,80ZDOZ,0,0,0,0,0,1,0,0,0,0
865,WG80E6,0,0,0,0,0,1,0,0,0,0
866,OJFUP8,0,0,0,0,0,1,0,0,0,0
867,2EDOIZ,0,0,0,0,0,0,0,0,1,0
868,7TJBP0,0,0,0,0,0,0,0,0,1,0
869,EHYO0U,0,0,0,0,0,0,0,0,1,0
870,8KD1E4,0,0,0,0,0,0,0,0,1,0
871,3LAWYR,0,0,0,0,0,1,0,0,0,0
872,0GTX6B,0,0,0,0,0,1,0,0,0,0
873,LPTDD3,0,0,0,0,0,0,0,0,1,0
874,HD47S9,0,0,0,0,0,0,0,0,1,0
875,PLOHPA,0,0,0,0,0,0,0,1,0,0
876,A70E98,0,0,0,0,0,0,0,1,0,0
877,44YOZX,0,0,0,0,0,0,0,1,0,0
878,RTXX76,0,0,0,0,0,0,0,1,0,0
879,EIJ98K,0,0,0,0,0,0,0,1,0,0
880,ZV6DGT,0,0,0,0,0,1,0,0,0,0
881,UFL3JD,0,0,0,0,0,1,0,0,0,0
882,2QJDN4,0,0,0,0,0,1,0,0,0,0
883,V1UL1F,0,0,0,0,0,1,0,0,0,0
884,Q10I2S,0,0,0,0,0,0,0,1,0,0
885,3MXCCG,0,0,0,0,0,0,0,1,0,0
886,SOUTUY,0,0,0,0,0,1,0,0,0,0
887,EYLMCL,0,0,0,0,0,1,0,0,0,0
888,P8HF5S,0,0,0,0,0,1,0,0,0,0
889,6XBOM8,0,0,0,0,0,1,0,0,0,0
890,MK6814,0,0,0,0,0,1,0,0,0,0
891,L3AJRP,0,0,0,0,0,1,0,0,0,0
892,GJZ8Z9,0,0,0,0,0,0,0,1,0,0
893,EI2UPF,0,0,0,0,0,0,0,1,0,0
894,G6BQVD,0,0,0,0,0,1,0,0,0,0
895,IWYQI1,0,0,0,0,0,1,0,0,0,0
896,TGSFPG,0,0,0,0,0,1,0,0,0,0
897,RCDR2Y,0,0,0,0,0,1,0,0,0,0
898,J2GXM3,0,0,0,0,0,1,0,0,0,0
899,8HD4U5,0,0,0,0,0,0,0,1,0,0
900,UACWFZ,0,0,0,0,0,0,0,1,0,0
901,766KRO,0,0,0,0,0,0,0,1,0,0
902,GVGG9T,0,0,0,0,0,0,0,1,0,0
903,DRSPC9,0,0,0,0,0,0,0,1,0,0
904,Q9W1CN,0,0,0,0,0,0,0,1,0,0
905,1L1LVK,0,0,0,0,0,0,0,1,0,0
906,OEAY3J,0,0,0,0,0,0,0,1,0,0
907,LUPYD2,0,0,0,0,0,0,0,0,1,0
908,3C2BCN,0,0,0,0,0,0,0,0,1,0
909,CX4KP9,0,0,0,0,0,0,0,1,0,0
910,OMRKOK,0,0,0,0,0,0,0,1,0,0
911,BKX8MY,0,0,0,0,0,0,0,1,0,0
912,UCGKAD,0,0,0,0,0,0,0,1,0,0
913,S7FWIZ,0,0,0,0,0,0,0,1,0,0
914,0RM0UG,0,0,0,0,0,0,0,1,0,0
915,KEBRSB,0,0,0,0,0,0,0,1,0,0
916,3AG91T,0,0,0,0,0,0,0,1,0,0
917,DTN5NL,0,0,0,0,0,0,0,1,0,0
918,6J3M2U,0,0,0,0,0,0,0,1,0,0
919,YYX8MC,0,0,0,0,0,0,0,1,0,0
920,COS8NB,0,0,0,0,0,0,0,1,0,0
921,FIKCU2,0,0,0,0,0,0,0,1,0,0
922,PPVGMZ,0,0,0,0,0,0,0,0,1,0
923,7F9CDH,0,0,0,0,0,0,0,0,1,0
924,YDWN2G,0,0,0,0,0,0,0,1,0,0
925,G655BE,0,0,0,0,0,0,0,1,0,0
926,BKP9BU,0,0,0,0,0,0,0,1,0,0
927,ALPHO4,0,0,0,0,0,0,0,1,0,0
928,XKRCSK,0,0,0,0,0,0,0,0,1,0
929,BK9ANB,0,0,0,0,0,0,0,0,1,0
930,I3Y1CN,0,0,0,0,0,0,0,1,0,0
931,JHVMV4,0,0,0,0,0,0,0,1,0,0
932,PXR8L7,0,0,0,0,0,0,0,1,0,0
933,LGLIPW,0,0,0,0,0,0,0,1,0,0
934,N0A240,0,0,0,0,0,0,0,1,0,0
935,B76MS9,0,0,0,0,0,0,0,1,0,0
936,EMYUMW,0,0,0,0,0,0,0,1,0,0
937,L3X039,0,0,0,0,0,0,0,1,0,0
938,6486U4,0,0,0,0,0,0,0,1,0,0
939,7LFTYR,0,0,0,0,0,0,0,1,0,0
940,Q5361G,0,0,0,0,0,1,0,0,0,0
941,N9X1JT,0,0,0,0,0,1,0,0,0,0
942,2BOD4V,0,0,0,0,0,0,0,0,1,0
943,T8D8VL,0,0,0,0,0,0,0,0,1,0
944,XBBEBZ,0,0,0,0,0,0,0,1,0,0
945,OX983N,0,0,0,0,0,0,0,1,0,0
946,1ZM1CK,0,0,0,0,0,0,0,0,1,0
947,V5HRWP,0,0,0,0,0,0,0,0,1,0
948,Q6KVXS,0,0,0,0,0,1,0,0,0,0
949,P2OMK6,0,0,0,0,0,1,0,0,0,0
950,3U3KPZ,0,0,0,0,0,0,0,1,0,0
951,68GB46,0,0,0,0,0,0,0,1,0,0
952,OMO5QU,0,0,0,0,0,0,0,0,1,0
953,NFN5VF,0,0,0,0,0,0,0,0,1,0
954,0RXPMT,0,0,0,0,0,0,0,1,0,0
955,M8AUV2,0,0,0,0,0,0,0,1,0,0
956,CMNE8Y,0,0,0,0,0,0,0,1,0,0
957,KDLRJD,0,0,0,0,0,0,0,1,0,0
958,RFKC60,0,0,0,0,0,0,0,1,0,0
959,U6SNB7,0,0,0,0,0,0,0,1,0,0
